layer,probe,real,f5tts,xtts,cosyvoice3,chatterbox,indextts,dP_real,dP_f5tts,dP_xtts,dP_cosyvoice3,dP_chatterbox,dP_indextts,margin,top_class,target_aligned,margin_ci_lo,margin_ci_hi,S_cosyvoice3,S_f5tts,S_indextts,delta_target,delta_ci_lo,delta_ci_hi,S_target,S_ci_lo,S_ci_hi,dP_f5tts_lo,dP_f5tts_hi,S_f5tts_lo,S_f5tts_hi,dP_cosyvoice3_lo,dP_cosyvoice3_hi,S_cosyvoice3_lo,S_cosyvoice3_hi
18,resynth_hift3,0.17158176943699732,0.04289544235924933,0.06166219839142091,0.5522788203753352,0.16085790884718498,0.010723860589812333,-0.034852546916890076,0.00536193029490617,0.026809651474530828,0.05630026809651478,-0.018766756032171594,-0.03485254691689008,0.029490616621983955,cosyvoice3,True,0.0026315789473684284,0.08533333333333334,0.029490616621983955,-0.05093833780160861,-0.09115281501340486,0.05630026809651478,0.01591161798293064,0.1013401069518716,0.029490616621983955,-0.03448275862068963,0.09116616170617241,,,,,,,,
18,resynth_s3vc3,0.1447721179624665,0.03485254691689008,0.08042895442359249,0.5737265415549598,0.15281501340482573,0.013404825737265416,-0.0616621983914209,-0.002680965147453078,0.04557640750670241,0.07774798927613946,-0.02680965147453085,-0.032171581769437,0.03217158176943705,cosyvoice3,True,5.551115123125783e-17,0.09893711201273094,0.03217158176943705,-0.08042895442359255,-0.10991957104557645,0.07774798927613946,0.023569130471594237,0.13478915112601256,0.03217158176943705,-0.03676260053054861,0.09870677506775064,,,,,,,,
19,clean_real,0.2359249329758713,0.05361930294906166,0.02680965147453083,0.4772117962466488,0.1769436997319035,0.029490616621983913,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,resynth_vocos,0.2064343163538874,0.06702412868632708,0.06166219839142091,0.4959785522788204,0.1554959785522788,0.013404825737265416,-0.029490616621983906,0.013404825737265418,0.034852546916890076,0.018766756032171594,-0.02144772117962468,-0.016085790884718495,0.01608579088471848,xtts,False,1.3877787807814457e-17,0.0482671545540178,-0.01608579088471848,-0.02144772117962466,-0.05093833780160857,0.013404825737265418,-0.010753412746717681,0.04021717979763036,-0.02144772117962466,-0.06651631684876361,0.005362290639684056,,,,,,,,
19,resynth_bigvgan,0.18230563002680966,0.04825737265415549,0.03485254691689008,0.514745308310992,0.18498659517426275,0.03485254691689008,-0.05361930294906164,-0.00536193029490617,0.008042895442359251,0.03753351206434319,0.008042895442359255,0.00536193029490617,0.029490616621983934,cosyvoice3,False,2.7755575615628914e-17,0.06970509383378015,0.029490616621983934,-0.04289544235924936,-0.03217158176943702,0.00536193029490617,-0.010445234815621937,0.02133333333333333,-0.03217158176943702,-0.07888553543483126,6.9388939039009175e-19,-0.023936170212765957,0.013477999562905229,-0.09408602150537626,-0.005361571877105722,-0.005277393865784385,0.07714316781700988,-0.029897446396664674,0.06896551724137932
19,resynth_griffinlim,0.19571045576407506,0.128686327077748,0.04825737265415549,0.4289544235924933,0.16353887399463807,0.03485254691689008,-0.040214477211796246,0.07506702412868632,0.021447721179624662,-0.04825737265415547,-0.013404825737265424,0.00536193029490617,0.053619302949061656,f5tts,True,0.015955336035123266,0.08777769086357946,-0.1233243967828418,0.053619302949061656,-0.06970509383378015,0.07506702412868632,0.04336043360433604,0.107245812793681,0.053619302949061656,0.016084715631317106,0.08848978334903265,,,,,,,,
19,resynth_glvocos,0.1876675603217158,0.10187667560321716,0.03753351206434316,0.4718498659517426,0.16621983914209115,0.03485254691689008,-0.0482573726541555,0.04825737265415549,0.01072386058981233,-0.00536193029490617,-0.01072386058981234,0.00536193029490617,0.03753351206434316,f5tts,True,0.002702520579879071,0.06043956043956045,-0.05361930294906166,0.03753351206434316,-0.042895442359249324,0.04825737265415549,0.024317820494291084,0.07298788570586935,0.03753351206434316,-0.010786101982793702,0.0636604774535809,,,,,,,,
19,resynth_encodec,0.23324396782841822,0.08579088471849866,0.12332439678284182,0.44235924932975873,0.10991957104557641,0.005361930294906166,-0.002680965147453085,0.032171581769437,0.09651474530831099,-0.03485254691689005,-0.06702412868632708,-0.024128686327077747,0.06434316353887398,xtts,False,0.005447760100788138,0.13574072022160666,-0.13136729222520105,-0.06434316353887398,-0.12064343163538874,,,,,,,0.0,0.06367754460571322,-0.13721224051039355,-0.0026455026455026454,-0.08675872788139649,0.013477999562905236,-0.2198405457378269,-0.03999206349206348
19,resynth_dac,0.1769436997319035,0.045576407506702415,0.03753351206434316,0.5254691689008043,0.18498659517426275,0.029490616621983913,-0.05898123324396781,-0.008042895442359248,0.01072386058981233,0.04825737265415553,0.008042895442359255,0.0,0.0375335120643432,cosyvoice3,False,0.0026737967914438744,0.07650273224043715,0.0375335120643432,-0.056300268096514776,-0.04825737265415553,,,,,,,-0.02965159903839149,0.013089864094213354,-0.10190428445839418,-0.018514407179971663,0.01347528236849898,0.08223358400586939,-0.008001072386059016,0.07238605898123324
19,resynth_hift3,0.23324396782841822,0.05361930294906166,0.06702412868632708,0.4772117962466488,0.1554959785522788,0.013404825737265416,-0.002680965147453085,0.0,0.040214477211796246,0.0,-0.02144772117962468,-0.016085790884718495,0.040214477211796246,xtts,False,0.0026525198938992037,0.07125205479452053,-0.040214477211796246,-0.040214477211796246,-0.05630026809651474,0.0,-0.04011234259099534,0.04079447940503425,-0.040214477211796246,-0.09652123151431291,0.013262599469496046,,,,,,,,
19,resynth_s3vc3,0.18230563002680966,0.032171581769437,0.08310991957104558,0.5415549597855228,0.15013404825737264,0.010723860589812333,-0.05361930294906164,-0.021447721179624665,0.05630026809651474,0.06434316353887404,-0.02680965147453085,-0.01876675603217158,0.008042895442359296,cosyvoice3,True,0.0026245001442882603,0.08640166173457772,0.008042895442359296,-0.0857908847184987,-0.08310991957104562,0.06434316353887404,0.005491913746630709,0.12100061360448805,0.008042895442359296,-0.07609267734553776,0.08245688038995119,,,,,,,,
20,clean_real,0.24128686327077747,0.040214477211796246,0.040214477211796246,0.4906166219839142,0.16890080428954424,0.01876675603217158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,resynth_vocos,0.19839142091152814,0.07506702412868632,0.06702412868632708,0.5067024128686327,0.13941018766756033,0.013404825737265416,-0.04289544235924933,0.034852546916890076,0.026809651474530835,0.01608579088471851,-0.029490616621983906,-0.005361930294906165,0.00804289544235924,f5tts,True,6.938893903907228e-18,0.03969047619047626,-0.018766756032171567,0.00804289544235924,-0.04021447721179624,0.034852546916890076,0.01336898395721925,0.05614973262032085,0.00804289544235924,-0.0463539639288958,0.029812323259102158,,,,,,,,
20,resynth_bigvgan,0.16085790884718498,0.040214477211796246,0.040214477211796246,0.5737265415549598,0.16621983914209115,0.01876675603217158,-0.08042895442359249,0.0,0.0,0.08310991957104563,-0.002680965147453085,0.0,0.08310991957104563,cosyvoice3,False,0.03448047801496072,0.11860176091146368,0.08310991957104563,-0.08310991957104563,-0.08310991957104563,0.0,-0.007979255319148938,0.008065059560038257,-0.08310991957104563,-0.12138812874869653,-0.04582210242587606,-0.016002144772117963,0.013477088948787068,-0.12732352660234988,-0.04370111793557517,0.050230762594893,0.12042207559348773,0.03753100313973996,0.11703692115143934
20,resynth_griffinlim,0.19571045576407506,0.11796246648793565,0.03753351206434316,0.46380697050938335,0.16085790884718498,0.024128686327077747,-0.045576407506702415,0.0777479892761394,-0.002680965147453085,-0.02680965147453085,-0.008042895442359255,0.005361930294906166,0.07238605898123324,f5tts,True,0.021073432680515848,0.10540540540540541,-0.10455764075067026,0.07238605898123324,-0.07238605898123324,0.0777479892761394,0.04131105456346972,0.1138270686420392,0.07238605898123324,0.024120707264138883,0.10745655160382911,,,,,,,,
20,resynth_glvocos,0.18498659517426275,0.09919571045576407,0.032171581769437,0.4906166219839142,0.1742627345844504,0.01876675603217158,-0.05630026809651473,0.058981233243967826,-0.008042895442359248,0.0,0.00536193029490617,0.0,0.053619302949061656,f5tts,True,0.0027395388876412996,0.08268894878706197,-0.058981233243967826,0.053619302949061656,-0.058981233243967826,0.058981233243967826,0.026954177897574122,0.0911650997593635,0.053619302949061656,-0.005542465753424646,0.08355795148247978,,,,,,,,
