layer,probe,real,f5tts,xtts,cosyvoice3,chatterbox,indextts,dP_real,dP_f5tts,dP_xtts,dP_cosyvoice3,dP_chatterbox,dP_indextts,margin,top_class,target_aligned,margin_ci_lo,margin_ci_hi,S_chatterbox,S_cosyvoice3,S_f5tts,S_indextts,delta_target,delta_ci_lo,delta_ci_hi,S_target,S_ci_lo,S_ci_hi,dP_f5tts_lo,dP_f5tts_hi,S_f5tts_lo,S_f5tts_hi,dP_cosyvoice3_lo,dP_cosyvoice3_hi,S_cosyvoice3_lo,S_cosyvoice3_hi,dP_chatterbox_lo,dP_chatterbox_hi,S_chatterbox_lo,S_chatterbox_hi
0,resynth_s3vccb,0.09919571045576407,0.03753351206434316,0.01876675603217158,0.3136729222520107,0.43699731903485256,0.0938337801608579,-0.5415549597855228,0.016085790884718495,-0.08042895442359249,0.22252010723860588,0.32171581769436997,0.061662198391420904,0.09919571045576409,chatterbox,True,0.005318796207460953,0.25798086822237476,0.09919571045576409,-0.09919571045576409,-0.30563002680965146,-0.26005361930294907,0.32171581769436997,0.23592111859456397,0.4140013726835964,0.09919571045576409,-0.07085439140009704,0.2688301075268817,,,,,,,,,,,,
0,resynth_glc3,0.10991957104557641,0.6621983914209115,0.05093833780160858,0.0938337801608579,0.021447721179624665,0.06166219839142091,-0.5308310991957105,0.6407506702412868,-0.04825737265415549,0.002680965147453071,-0.0938337801608579,0.029490616621983913,0.6112600536193029,f5tts,False,0.4800771324863884,0.7339065464895635,-0.7345844504021447,-0.6380697050938338,0.6112600536193029,-0.6112600536193029,0.002680965147453071,-0.04839035736022954,0.053213053479010904,-0.6380697050938338,-0.7686160902222321,-0.4960416914538468,,,,,,,,,,,,
0,resynth_glcb,0.08579088471849866,0.6836461126005362,0.03753351206434316,0.09115281501340483,0.024128686327077747,0.0777479892761394,-0.5549597855227881,0.6621983914209115,-0.06166219839142091,0.0,-0.09115281501340482,0.04557640750670241,0.6166219839142091,f5tts,False,0.48518999106344946,0.7533165387815476,-0.7533512064343163,-0.6621983914209115,0.6166219839142091,-0.6166219839142091,-0.09115281501340482,-0.156095006526041,-0.03216516456562662,-0.7533512064343163,-0.8827024258760107,-0.6266268201927867,,,,,,,,,,,,
1,clean_real,0.5924932975871313,0.021447721179624665,0.05630026809651475,0.13672922252010725,0.14209115281501342,0.05093833780160858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,resynth_vocos,0.10187667560321716,0.5040214477211796,0.01876675603217158,0.13672922252010725,0.13941018766756033,0.09919571045576407,-0.49061662198391415,0.48257372654155495,-0.03753351206434317,0.0,-0.002680965147453085,0.04825737265415549,0.4343163538873995,f5tts,True,0.2821721222866038,0.5645453169592667,-0.48525469168900803,-0.48257372654155495,0.4343163538873995,-0.4343163538873995,0.48257372654155495,0.365852053915276,0.6005894548704199,0.4343163538873995,0.278790566760368,0.5834282841823055,,,,,,,,,,,,
1,resynth_bigvgan,0.11528150134048257,0.01876675603217158,0.029490616621983913,0.4101876675603217,0.30831099195710454,0.11796246648793565,-0.4772117962466488,-0.002680965147453085,-0.026809651474530835,0.27345844504021444,0.16621983914209112,0.06702412868632707,0.10723860589812331,cosyvoice3,False,0.010839375961327185,0.21220569150908417,-0.10723860589812331,0.10723860589812331,-0.2761394101876675,-0.20643431635388737,0.06702412868632707,0.021502501293772642,0.12868632707774796,-0.20643431635388737,-0.3024133381857884,-0.11227712449821983,-0.043175838475122796,0.02617801047120419,-0.35946479858605196,-0.20642051726856966,0.20810540540540542,0.3484199107090234,-6.510416666671616e-05,0.21703609728073536,0.10289046220369961,0.22703918203918202,-0.21903206931391148,-0.005184599597922685
1,resynth_griffinlim,0.15013404825737264,0.7801608579088471,0.04289544235924933,0.02680965147453083,0.0,0.0,-0.4423592493297587,0.7587131367292225,-0.013404825737265418,-0.10991957104557641,-0.14209115281501342,-0.05093833780160858,0.7721179624664879,f5tts,True,0.6684129677182685,0.8647341760386653,-0.9008042895442359,-0.8686327077747988,0.7721179624664879,-0.8096514745308311,0.7587131367292225,0.6603380238276153,0.8502872909318465,0.7721179624664879,0.6692685542685544,0.8675675675675676,,,,,,,,,,,,
1,resynth_glvocos,0.1447721179624665,0.7828418230563002,0.03485254691689008,0.024128686327077747,0.0,0.013404825737265416,-0.44772117962466484,0.7613941018766756,-0.021447721179624665,-0.1126005361930295,-0.14209115281501342,-0.03753351206434316,0.7828418230563002,f5tts,True,0.673024523160763,0.8659784809765558,-0.9034852546916889,-0.873994638069705,0.7828418230563002,-0.7989276139410187,0.7613941018766756,0.6728711123898277,0.844808260624824,0.7828418230563002,0.6799836956521739,0.8712328767123289,,,,,,,,,,,,
1,resynth_encodec,0.10723860589812333,0.28150134048257375,0.021447721179624665,0.2520107238605898,0.2386058981233244,0.09919571045576407,-0.485254691689008,0.26005361930294907,-0.03485254691689008,0.11528150134048257,0.09651474530831097,0.04825737265415549,0.1447721179624665,f5tts,False,0.008174386920980964,0.28761921356385434,-0.1635388739946381,-0.1447721179624665,0.1447721179624665,-0.21179624664879357,,,,,,,0.1689144384631857,0.3532627694021796,-0.0189309857733831,0.29270712349980643,0.01861702127659573,0.21027107575657963,-0.3306251902422055,0.013587882063736529,0.021563342318059286,0.1684888244550647,-0.303205788149165,-0.029883269050958394
1,resynth_dac,0.128686327077748,0.04289544235924933,0.02680965147453083,0.38605898123324395,0.30563002680965146,0.10991957104557641,-0.46380697050938335,0.021447721179624665,-0.029490616621983917,0.2493297587131367,0.16353887399463804,0.05898123324396783,0.08579088471849866,cosyvoice3,False,0.0053468824667197564,0.18868829154820366,-0.08579088471849866,0.08579088471849866,-0.22788203753351205,-0.19034852546916886,,,,,,,0.005419323735016326,0.04043126684636118,-0.30496770516717325,-0.1613756613756614,0.17706058153065574,0.32624257278669044,-0.026179728188426708,0.1838087544065805,0.10789278621081004,0.22911051212938002,-0.18232646363677424,0.02134308510638292
1,resynth_hift3,0.08847184986595175,0.010723860589812333,0.01876675603217158,0.5335120643431636,0.19839142091152814,0.15013404825737264,-0.5040214477211795,-0.010723860589812333,-0.03753351206434317,0.39678284182305634,0.05630026809651473,0.09919571045576406,0.2975871313672923,cosyvoice3,True,0.1573021164021164,0.4070231014883393,-0.3404825737265416,0.2975871313672923,-0.4075067024128687,-0.2975871313672923,0.39678284182305634,0.3156463212244145,0.47957493188010897,0.2975871313672923,0.16530120221414982,0.4202479873490511,,,,,,,,,,,,
1,resynth_s3vc3,0.07506702412868632,0.013404825737265416,0.029490616621983913,0.6058981233243967,0.19839142091152814,0.0777479892761394,-0.5174262734584449,-0.00804289544235925,-0.026809651474530835,0.4691689008042895,0.05630026809651473,0.026809651474530828,0.4128686327077748,cosyvoice3,True,0.2513506363506363,0.5430718475073313,-0.4128686327077748,0.4128686327077748,-0.4772117962466488,-0.4423592493297587,0.4691689008042895,0.37499175461741424,0.5552784063882843,0.4128686327077748,0.26131595744680847,0.5454848484848485,,,,,,,,,,,,
1,resynth_hiftcb,0.10455764075067024,0.021447721179624665,0.029490616621983913,0.2680965147453083,0.44235924932975873,0.13404825737265416,-0.48793565683646106,0.0,-0.026809651474530835,0.13136729222520108,0.3002680965147453,0.08310991957104558,0.1689008042895442,chatterbox,True,0.03732838196286472,0.2933490813648294,0.1689008042895442,-0.1689008042895442,-0.3002680965147453,-0.2171581769436997,0.3002680965147453,0.21677294940065303,0.3886020123384254,0.1689008042895442,0.03763188618870532,0.285342857142857,,,,,,,,,,,,
1,resynth_s3vccb,0.08310991957104558,0.021447721179624665,0.045576407506702415,0.3324396782841823,0.44235924932975873,0.07506702412868632,-0.5093833780160857,0.0,-0.010723860589812333,0.19571045576407506,0.3002680965147453,0.024128686327077743,0.10455764075067023,chatterbox,True,0.007795956951716071,0.26192212959454336,0.10455764075067023,-0.10455764075067023,-0.3002680965147453,-0.2761394101876675,0.3002680965147453,0.2037149190883233,0.3895137449924022,0.10455764075067023,-0.059782608695652134,0.254011779158838,,,,,,,,,,,,
1,resynth_glc3,0.14745308310991956,0.7828418230563002,0.03753351206434316,0.0160857908847185,0.0,0.0160857908847185,-0.44504021447721176,0.7613941018766756,-0.018766756032171587,-0.12064343163538875,-0.14209115281501342,-0.034852546916890076,0.7801608579088471,f5tts,False,0.6737852745822819,0.8702813235398987,-0.9034852546916889,-0.8820375335120643,0.7801608579088471,-0.7962466487935657,-0.12064343163538875,-0.17819616158711907,-0.07065140628838124,-0.8820375335120643,-0.9920010610079576,-0.7659545161479397,,,,,,,,,,,,
1,resynth_glcb,0.12332439678284182,0.7989276139410187,0.03753351206434316,0.01876675603217158,0.0,0.021447721179624665,-0.4691689008042895,0.7774798927613941,-0.018766756032171587,-0.11796246648793567,-0.14209115281501342,-0.029490616621983913,0.7962466487935657,f5tts,False,0.7028851501668522,0.8729303692010875,-0.9195710455764075,-0.8954423592493297,0.7962466487935657,-0.806970509383378,-0.14209115281501342,-0.20955557643521563,-0.08150525899449199,-0.9195710455764075,-1.0268169169627352,-0.8091086587436334,,,,,,,,,,,,
2,clean_real,0.4959785522788204,0.02680965147453083,0.06166219839142091,0.1876675603217158,0.17158176943699732,0.05630026809651475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,resynth_vocos,0.10723860589812333,0.5388739946380697,0.01876675603217158,0.128686327077748,0.1447721179624665,0.06166219839142091,-0.38873994638069703,0.5120643431635389,-0.04289544235924933,-0.05898123324396781,-0.02680965147453082,0.005361930294906163,0.5067024128686327,f5tts,True,0.3613830937353904,0.6334298470674719,-0.5388739946380697,-0.5710455764075066,0.5067024128686327,-0.5067024128686327,0.5120643431635389,0.40207774798927615,0.6160211956521738,0.5067024128686327,0.36728358903883274,0.6254345745392103,,,,,,,,,,,,
2,resynth_bigvgan,0.12332439678284182,0.021447721179624665,0.032171581769437,0.3941018766756032,0.32171581769436997,0.10723860589812333,-0.3726541554959786,-0.005361930294906166,-0.029490616621983913,0.2064343163538874,0.15013404825737264,0.05093833780160858,0.056300268096514755,cosyvoice3,False,0.0026807859385528003,0.15365963228365434,-0.056300268096514755,0.056300268096514755,-0.21179624664879357,-0.1554959785522788,0.05093833780160858,0.010638297872340427,0.10513178388296625,-0.1554959785522788,-0.24262047202682271,-0.07287516798566532,-0.04032258064516129,0.01866916890080429,-0.3021653487313688,-0.13858695652173914,0.13508122484186316,0.2799210487661574,-0.03819080091599508,0.14854659447135934,0.1020684805614348,0.19999999999999998,-0.14439470401858034,0.037445835688303356
2,resynth_griffinlim,0.16621983914209115,0.7828418230563002,0.021447721179624665,0.005361930294906166,0.0,0.024128686327077747,-0.3297587131367292,0.7560321715817694,-0.040214477211796246,-0.18230563002680963,-0.17158176943699732,-0.032171581769437005,0.7882037533512064,f5tts,True,0.671044215795328,0.8780712451861362,-0.9276139410187667,-0.938337801608579,0.7882037533512064,-0.7882037533512064,0.7560321715817694,0.6701409544872379,0.8342498188405797,0.7882037533512064,0.6738530060394656,0.8767196542377848,,,,,,,,,,,,
2,resynth_glvocos,0.1447721179624665,0.8016085790884718,0.0160857908847185,0.010723860589812333,0.0,0.02680965147453083,-0.3512064343163539,0.774798927613941,-0.045576407506702415,-0.17694369973190346,-0.17158176943699732,-0.029490616621983917,0.8042895442359249,f5tts,True,0.7053854464220318,0.8859002454417951,-0.9463806970509383,-0.9517426273458445,0.8042895442359249,-0.8042895442359249,0.774798927613941,0.6943494335380092,0.8489672517123288,0.8042895442359249,0.7027009246088194,0.8783846181273622,,,,,,,,,,,,
2,resynth_encodec,0.13941018766756033,0.2761394101876676,0.032171581769437,0.2546916890080429,0.21447721179624665,0.08310991957104558,-0.35656836461126007,0.24932975871313676,-0.029490616621983913,0.0670241286863271,0.04289544235924933,0.026809651474530828,0.18230563002680966,f5tts,False,0.024519837841430213,0.3097271246266631,-0.20643431635388743,-0.18230563002680966,0.18230563002680966,-0.22252010723860594,,,,,,,0.15925546023457252,0.34301180614995014,0.022150126460315504,0.32012949039264826,-0.01600214477211795,0.15308072588046343,-0.33867224367224363,-0.02964168912848158,-0.034595664966084995,0.11641325914423739,-0.3757078675534173,-0.06770598708625611
2,resynth_dac,0.13136729222520108,0.03753351206434316,0.05361930294906166,0.35656836461126007,0.3297587131367292,0.09115281501340483,-0.3646112600536193,0.01072386058981233,-0.008042895442359248,0.16890080428954427,0.1581769436997319,0.03485254691689008,0.010723860589812367,cosyvoice3,False,0.00263834884043881,0.10570545623712366,-0.010723860589812367,0.010723860589812367,-0.15817694369973193,-0.1340482573726542,,,,,,,-0.007978723404255319,0.029411764705882346,-0.2330868361875108,-0.11935228331780054,0.10482870799292514,0.2372001796945193,-0.07918212859622144,0.09191067088887249,0.11023569130471594,0.211800253526052,-0.10582010582010581,0.08289884135472372
2,resynth_hift3,0.10187667560321716,0.00804289544235925,0.03485254691689008,0.5308310991957105,0.24128686327077747,0.08310991957104558,-0.3941018766756032,-0.01876675603217158,-0.026809651474530828,0.34316353887399464,0.06970509383378015,0.026809651474530828,0.2734584450402145,cosyvoice3,True,0.18010752688172046,0.3576369670500734,-0.2734584450402145,0.2734584450402145,-0.36193029490616624,-0.3163538873994638,0.34316353887399464,0.27149280968616135,0.41910881630424895,0.2734584450402145,0.17941773259148788,0.35924932975871304,,,,,,,,,,,,
2,resynth_s3vc3,0.03753351206434316,0.002680965147453083,0.021447721179624665,0.707774798927614,0.17962466487935658,0.05093833780160858,-0.4584450402144772,-0.02412868632707775,-0.040214477211796246,0.5201072386058981,0.008042895442359255,-0.00536193029490617,0.5120643431635389,cosyvoice3,True,0.35354767751176597,0.612314559254787,-0.5120643431635389,0.5120643431635389,-0.5442359249329759,-0.5254691689008043,0.5201072386058981,0.42853281853281855,0.6016172215208726,0.5120643431635389,0.3561033590789857,0.6137765798143158,,,,,,,,,,,,
2,resynth_hiftcb,0.08579088471849866,0.021447721179624665,0.04289544235924933,0.257372654155496,0.49865951742627346,0.0938337801608579,-0.4101876675603217,-0.005361930294906166,-0.01876675603217158,0.06970509383378018,0.32707774798927614,0.037533512064343154,0.25737265415549593,chatterbox,True,0.13975698924731184,0.36632127185246843,0.25737265415549593,-0.25737265415549593,-0.3324396782841823,-0.289544235924933,0.32707774798927614,0.2545775528058993,0.4032387441780231,0.25737265415549593,0.1408671694583297,0.3685348506401137,,,,,,,,,,,,
2,resynth_s3vccb,0.04825737265415549,0.010723860589812333,0.02680965147453083,0.3324396782841823,0.514745308310992,0.06702412868632708,-0.4477211796246649,-0.0160857908847185,-0.034852546916890076,0.1447721179624665,0.34316353887399464,0.010723860589812333,0.19839142091152814,chatterbox,True,0.056402720400808605,0.33606557377049184,0.19839142091152814,-0.19839142091152814,-0.35924932975871315,-0.3324396782841823,0.34316353887399464,0.26524637271528173,0.4255791008922444,0.19839142091152814,0.05077175498298497,0.34474375797985524,,,,,,,,,,,,
2,resynth_glc3,0.1903485254691689,0.7855227882037533,0.01876675603217158,0.0,0.0,0.005361930294906166,-0.30563002680965146,0.7587131367292225,-0.04289544235924933,-0.1876675603217158,-0.17158176943699732,-0.050938337801608585,0.8016085790884718,f5tts,False,0.6810725237110461,0.9013714285714285,-0.9302949061662198,-0.9463806970509383,0.8016085790884718,-0.8096514745308311,-0.1876675603217158,-0.24469461997796974,-0.13240929285449837,-0.9463806970509383,-1.0795862068965516,-0.8078947368421053,,,,,,,,,,,,
2,resynth_glcb,0.13672922252010725,0.8284182305630027,0.0160857908847185,0.0,0.0,0.01876675603217158,-0.35924932975871315,0.8016085790884718,-0.045576407506702415,-0.1876675603217158,-0.17158176943699732,-0.03753351206434317,0.839142091152815,f5tts,False,0.7386636118598383,0.9191483057890059,-0.9731903485254692,-0.9892761394101877,0.839142091152815,-0.839142091152815,-0.17158176943699732,-0.24795695410445295,-0.10582010582010581,-0.9731903485254692,-1.0897216603794713,-0.847390541599791,,,,,,,,,,,,
3,clean_real,0.4477211796246649,0.03753351206434316,0.06166219839142091,0.1742627345844504,0.21715817694369974,0.06166219839142091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,resynth_vocos,0.10187667560321716,0.5040214477211796,0.032171581769437,0.09919571045576407,0.17158176943699732,0.09115281501340483,-0.34584450402144773,0.46648793565683644,-0.029490616621983913,-0.07506702412868634,-0.045576407506702415,0.02949061662198392,0.4369973190348525,f5tts,True,0.29647603106976206,0.565485353819712,-0.5120643431635389,-0.5415549597855228,0.4369973190348525,-0.4369973190348525,0.46648793565683644,0.35518534238822863,0.5653598915989159,0.4369973190348525,0.3093077747989276,0.5643389415465158,,,,,,,,,,,,
3,resynth_bigvgan,0.13136729222520108,0.024128686327077747,0.04289544235924933,0.2975871313672922,0.36193029490616624,0.14209115281501342,-0.3163538873994638,-0.013404825737265414,-0.01876675603217158,0.1233243967828418,0.1447721179624665,0.0804289544235925,0.021447721179624707,chatterbox,False,2.7755575615628914e-17,0.11345646437994719,0.021447721179624707,-0.021447721179624707,-0.15817694369973193,-0.064343163538874,0.0804289544235925,0.03783783783783784,0.1357942096752742,-0.064343163538874,-0.14481755684822847,6.9388939039009175e-19,-0.05851846057571965,0.016129032258064516,-0.24202127659574466,-0.10961836007130127,0.06399574468085106,0.17725294418842807,-0.11781631040192689,0.0620157821866761,0.09187954083115371,0.19845238095238094,-0.0718324371436169,0.10669541778975739
3,resynth_griffinlim,0.2707774798927614,0.6407506702412868,0.029490616621983913,0.010723860589812333,0.0,0.04825737265415549,-0.1769436997319035,0.6032171581769437,-0.032171581769437,-0.16353887399463807,-0.21715817694369974,-0.013404825737265418,0.6166219839142091,f5tts,True,0.48809279501891645,0.7239147599985309,-0.8203753351206434,-0.7667560321715817,0.6166219839142091,-0.6166219839142091,0.6032171581769437,0.4999668435013262,0.7091524684096687,0.6166219839142091,0.48812664907651715,0.720497311827957,,,,,,,,,,,,
3,resynth_glvocos,0.225201072386059,0.6943699731903485,0.013404825737265416,0.010723860589812333,0.002680965147453083,0.05361930294906166,-0.2225201072386059,0.6568364611260054,-0.04825737265415549,-0.16353887399463807,-0.21447721179624665,-0.008042895442359248,0.6648793565683646,f5tts,True,0.5290450588837686,0.7915087025201802,-0.871313672922252,-0.8203753351206434,0.6648793565683646,-0.6648793565683646,0.6568364611260054,0.556706302980969,0.7480465556559528,0.6648793565683646,0.5328078611075255,0.7893547683923704,,,,,,,,,,,,
3,resynth_encodec,0.1742627345844504,0.30831099195710454,0.064343163538874,0.1742627345844504,0.2037533512064343,0.07506702412868632,-0.2734584450402145,0.27077747989276135,0.002680965147453085,0.0,-0.013404825737265424,0.01340482573726541,0.25737265415549593,f5tts,False,0.12126947691598078,0.3556726863621752,-0.2841823056300268,-0.27077747989276135,0.25737265415549593,-0.25737265415549593,,,,,,,0.18426939134256207,0.3643742811960897,0.11647114704842704,0.3525074310934967,-0.07550798258345426,0.08269497206703907,-0.40275080847352934,-0.1408836286754289,-0.09193266255576543,0.062162162162162166,-0.43937722979687843,-0.14280965045592708
3,resynth_dac,0.16353887399463807,0.03753351206434316,0.05093833780160858,0.2546916890080429,0.35656836461126007,0.13672922252010725,-0.28418230563002683,0.0,-0.010723860589812333,0.08042895442359249,0.13941018766756033,0.07506702412868634,0.05898123324396784,chatterbox,False,0.002680965147453057,0.1236559139784946,0.05898123324396784,-0.05898123324396784,-0.13941018766756033,-0.064343163538874,,,,,,,-0.00806560592850916,0.00797872340425532,-0.1868585526315789,-0.10262643637395374,0.0317016997534709,0.12998500749625186,-0.13831636136079195,0.013334224598930484,0.09445311191154297,0.1851053967923039,-0.019807365502437262,0.12099232887490166
3,resynth_hift3,0.09919571045576407,0.005361930294906166,0.045576407506702415,0.4128686327077748,0.32439678284182305,0.1126005361930295,-0.3485254691689008,-0.03217158176943699,-0.016085790884718495,0.2386058981233244,0.10723860589812331,0.050938337801608585,0.13136729222520108,cosyvoice3,True,0.024185526653546657,0.24314736477637094,-0.13136729222520108,0.13136729222520108,-0.27077747989276135,-0.1876675603217158,0.2386058981233244,0.16167923067370835,0.3149920195786337,0.13136729222520108,0.016155163427890733,0.24999999999999997,,,,,,,,,,,,
3,resynth_s3vc3,0.021447721179624665,0.002680965147453083,0.04289544235924933,0.6300268096514745,0.26273458445040215,0.040214477211796246,-0.4262734584450402,-0.034852546916890076,-0.01876675603217158,0.4557640750670241,0.045576407506702415,-0.021447721179624665,0.41018766756032166,cosyvoice3,True,0.30024802511791937,0.5196929133858268,-0.41018766756032166,0.41018766756032166,-0.4906166219839142,-0.4772117962466488,0.4557640750670241,0.37165775401069523,0.5345790903401979,0.41018766756032166,0.287243104526536,0.5225555349010131,,,,,,,,,,,,
3,resynth_hiftcb,0.1126005361930295,0.02680965147453083,0.03753351206434316,0.1903485254691689,0.5227882037533512,0.10991957104557641,-0.3351206434316354,-0.01072386058981233,-0.02412868632707775,0.01608579088471848,0.30563002680965146,0.0482573726541555,0.25737265415549593,chatterbox,True,0.14542690732206864,0.34772329651729256,0.25737265415549593,-0.28954423592493295,-0.3163538873994638,-0.25737265415549593,0.30563002680965146,0.2288578138811171,0.38482384823848237,0.25737265415549593,0.13743874050477822,0.35185931899641576,,,,,,,,,,,,
3,resynth_s3vccb,0.021447721179624665,0.00804289544235925,0.05093833780160858,0.27882037533512066,0.5817694369973191,0.058981233243967826,-0.4262734584450402,-0.029490616621983913,-0.010723860589812333,0.10455764075067026,0.3646112600536193,-0.002680965147453085,0.26005361930294907,chatterbox,True,0.13065797872340418,0.39842986863526636,0.26005361930294907,-0.26005361930294907,-0.39410187667560326,-0.3672922252010724,0.3646112600536193,0.28758982204008304,0.4535990816602143,0.26005361930294907,0.12464238347859039,0.39630301418439706,,,,,,,,,,,,
